Image_ID,class,confidence,ymin,xmin,ymax,xmax
ID_k2LylP.jpg,anthracnose,0.7227529287338257,117.3565673828125,177.6214599609375,1762.4813232421875,1406.8582763671875
ID_GCZ1T9.jpg,cssvd,0.6092275977134705,5.740914344787598,2.019059658050537,986.3832397460938,508.15826416015625
ID_tf5cZg.jpeg,healthy,0.6606025099754333,39.17648696899414,339.0888671875,3565.466064453125,2325.69775390625
ID_ypcsKv.jpg,cssvd,0.7225605845451355,170.68634033203125,6.967864036560059,710.8641967773438,990.3837280273438
ID_G002P0.jpg,cssvd,0.6035515069961548,34.50950622558594,138.3722686767578,1131.81494140625,869.126220703125
ID_hdsYyk.jpg,cssvd,0.7768309116363525,21.287307739257812,0.9265518188476562,1218.955322265625,632.00732421875
ID_ddUcmh.jpeg,healthy,0.810480535030365,64.94999694824219,0.0,3840.964599609375,2403.831787109375
ID_ddUcmh.jpeg,healthy,0.3389620780944824,163.47569274902344,1782.1083984375,3425.613037109375,2880.077392578125
ID_IzC8zb.jpg,cssvd,0.8418754935264587,20.628433227539062,1.2024688720703125,1219.4619140625,730.659423828125
ID_r5wbRA.jpeg,healthy,0.7979015111923218,559.83154296875,1.640945315361023,4032.0,2454.851806640625
ID_r5wbRA.jpeg,healthy,0.3205966055393219,68.16243743896484,0.0,1725.3626708984375,1131.4976806640625
ID_utRK8X.jpeg,healthy,0.724196195602417,0.5729369521141052,1042.4862060546875,3024.0,2453.56591796875
ID_utRK8X.jpeg,healthy,0.3354744613170624,221.37669372558594,2004.1446533203125,1979.0728759765625,3667.296142578125
ID_utRK8X.jpeg,healthy,0.2740958034992218,204.65301513671875,162.53854370117188,1464.1580810546875,1235.4794921875
ID_zpqJjo.jpg,anthracnose,0.750430166721344,232.566162109375,55.5711669921875,2048.0,1536.0
ID_GRoUWA.JPG,healthy,0.8540207147598267,1121.709716796875,816.7249145507812,2685.151611328125,1708.625732421875
ID_PStxKH.jpg,healthy,0.8412209153175354,80.10116577148438,110.79381561279297,412.7505187988281,380.12261962890625
ID_PStxKH.jpg,healthy,0.27439314126968384,67.7344741821289,282.7319641113281,214.84947204589844,415.9886169433594
ID_J3dqOS.jpg,cssvd,0.8365288972854614,22.7618408203125,1.220550537109375,1219.6370849609375,827.6052856445312
ID_WdNm5h.jpeg,healthy,0.7973015308380127,604.1591186523438,140.06890869140625,2302.433349609375,3836.276611328125
ID_WdNm5h.jpeg,healthy,0.41548240184783936,0.44676586985588074,0.0,933.8635864257812,2707.512939453125
ID_WdNm5h.jpeg,healthy,0.3018641471862793,1631.796875,0.19150970876216888,3024.0,461.76812744140625
ID_zpxAXu.jpg,anthracnose,0.777592122554779,98.974853515625,44.238525390625,2015.474365234375,1506.20361328125
ID_rDTwtK.jpg,anthracnose,0.6507319808006287,546.0589599609375,257.5671691894531,2502.223388671875,1602.748046875
ID_eKtHoY.jpeg,healthy,0.6794188618659973,4.6128153800964355,316.1694030761719,3712.137939453125,2400.180908203125
ID_eKtHoY.jpeg,healthy,0.2965150773525238,0.0,1.2043331861495972,2715.850830078125,501.9659729003906
ID_uqUrC3.jpg,healthy,0.41155919432640076,277.84332275390625,272.16448974609375,1089.0638427734375,757.2671508789062
ID_hyg7lD.jpeg,healthy,0.8197879195213318,739.2218627929688,2038.648681640625,3542.10205078125,3024.0
ID_hyg7lD.jpeg,healthy,0.8004148006439209,636.0993041992188,567.0324096679688,4016.44775390625,2172.5576171875
ID_hyg7lD.jpeg,healthy,0.4784497618675232,3305.466552734375,1072.4769287109375,4030.556884765625,2667.624267578125
ID_hyg7lD.jpeg,healthy,0.47680768370628357,510.4092102050781,0.0,1454.4140625,1370.279296875
ID_hyg7lD.jpeg,healthy,0.3521256446838379,0.0,1306.4830322265625,730.91845703125,2141.910400390625
ID_hyg7lD.jpeg,healthy,0.32104504108428955,1150.80419921875,0.0,2495.352783203125,1147.86376953125
ID_eA9nie.jpg,None,,,,,
ID_h8uMuy.jpg,cssvd,0.8098871111869812,0.0,51.388851165771484,807.0658569335938,1062.38720703125
ID_LbTNkR.jpg,cssvd,0.7991352081298828,22.096099853515625,44.71923828125,1219.7144775390625,847.7716674804688
ID_UMhEPd.jpeg,cssvd,0.704172670841217,165.4388427734375,103.646240234375,576.0,1280.0
ID_XAcZ89.jpeg,healthy,0.8565858006477356,311.2088623046875,86.66133880615234,935.326416015625,485.1509094238281
ID_mn0W1x.jpeg,cssvd,0.6080450415611267,196.38929748535156,144.46800231933594,2013.42919921875,2972.58642578125
ID_mn0W1x.jpeg,healthy,0.4950663447380066,1701.9027099609375,0.0,2838.444580078125,2464.538818359375
ID_uZ9kxH.jpg,cssvd,0.6089186072349548,54.34177780151367,434.51806640625,2713.26708984375,1797.0560302734375
ID_uZ9kxH.jpg,cssvd,0.4931146502494812,22.248493194580078,1841.8929443359375,2706.941162109375,2446.870849609375
ID_A16nzu.jpg,healthy,0.5970538854598999,22.459793090820312,28.897628784179688,1219.02587890625,929.0089111328125
ID_YMRuoN.jpg,anthracnose,0.7467346787452698,273.83563232421875,112.851318359375,2026.824462890625,1529.87109375
ID_HsUaJs.jpg,cssvd,0.6824187636375427,392.4521484375,45.1322021484375,2009.250732421875,1257.7003173828125
ID_HsUaJs.jpg,cssvd,0.4898359477519989,1001.135986328125,489.626708984375,2048.0,1378.0361328125
ID_vG16Zg.jpeg,healthy,0.8390664458274841,1064.52294921875,10.651965141296387,3885.9169921875,2629.87255859375
ID_vG16Zg.jpeg,healthy,0.5538833141326904,541.588623046875,49.66671371459961,2566.4765625,3004.374267578125
ID_vG16Zg.jpeg,healthy,0.5348602533340454,0.08964156359434128,0.0,1134.029052734375,2948.093017578125
ID_vG16Zg.jpeg,healthy,0.28664374351501465,2531.4306640625,0.0,4032.0,1405.7384033203125
ID_cHlyPN.jpg,cssvd,0.7290462851524353,38.440673828125,66.27685546875,1951.01123046875,1521.25048828125
ID_cHlyPN.jpg,cssvd,0.4360452890396118,25.180328369140625,906.6578369140625,1015.8907470703125,1525.6617431640625
ID_BkHj0e.jpg,cssvd,0.7601008415222168,21.655960083007812,0.64178466796875,1219.3692626953125,668.1048583984375
ID_zgeF64.jpg,cssvd,0.7068102359771729,651.209228515625,329.09130859375,1729.908203125,1006.7232666015625
ID_zgeF64.jpg,cssvd,0.5473985075950623,445.75830078125,16.5628662109375,1244.13427734375,627.972900390625
ID_zgeF64.jpg,cssvd,0.49200186133384705,504.751708984375,535.7974853515625,1809.847412109375,1508.451416015625
ID_sQdLfM.jpeg,healthy,0.7946671843528748,1087.102783203125,219.9198455810547,3941.828125,1780.1524658203125
ID_sQdLfM.jpeg,healthy,0.4073222279548645,980.4992065429688,5.562066555023193,2889.263916015625,910.3519897460938
ID_iA98wM.jpg,None,,,,,
ID_RhFTLb.jpg,anthracnose,0.6485939621925354,57.5670166015625,21.99267578125,1536.0,1793.648193359375
ID_WYxe7D.jpeg,cssvd,0.7019988298416138,1381.915771484375,3.103809118270874,2957.163330078125,3008.66552734375
